,FloatWMO,ProfNum,Date,Date_6hr,Lat,Lon,MLD,Surf_T,Surf_S,Surf_O,Oxy_Sat,Oxy_Dev,k_L13,Fp_L13,Fc_L13,Fd_L13,Ft_L13,k_N16,Fp_N16,Fc_N16,Fd_N16,Ft_N16
0,3901668,61.0,2019-08-05 17:47:24.000000,2019-08-05 18:00:00.000000,58.73899,-50.0629,,8.482433319091797,34.484517415364586,294.4712829589844,103.36,9.56882560999287,1.256577256689205e-05,-7.85043979937046e-09,8.115955845606051e-10,-1.0224311748552667e-07,-1.0928196170033652e-07,7.558962126911383e-06,-4.982113978903529e-11,-4.5906961683258415e-10,6.150452339450527e-08,6.099563263788365e-08
0,3901668,62.0,2019-08-12 16:58:53.000000,2019-08-12 18:00:00.000000,58.57488,-49.39388,,8.233649730682373,34.46381378173828,291.29400634765625,101.67,4.770757245846653,5.5105242850947754e-05,-1.8440724535875141e-07,2.505926588435072e-07,-5.059991791580762e-07,-4.3981376567332043e-07,0.00012331337844063297,-4.177776137496594e-08,-3.8418705963217566e-07,1.1323145501589358e-06,7.063497291517942e-07
0,3901668,63.0,2019-08-19 16:38:43.000000,2019-08-19 18:00:00.000000,58.22056,-49.05674,,8.603650093078613,34.48427200317383,295.1582794189453,103.88,11.018215169734106,1.6189799083953795e-05,-2.2717577979619358e-08,2.1307263111780417e-09,-1.868975256108517e-07,-2.0748437727929302e-07,1.2506846761728272e-05,-2.834545310862102e-10,-2.6141771370935093e-09,1.4438095870367355e-07,1.4148332703549382e-07
0,3901668,64.0,2019-08-26 15:54:14.000000,2019-08-26 18:00:00.000000,58.20623,-48.85907,,8.571800231933594,34.520015716552734,291.64935302734375,102.6,7.382927995890952,4.762272313223837e-05,-1.208937023720746e-07,1.3764400308650332e-07,-3.905690391525374e-07,-3.7381873843810865e-07,9.842804959372665e-05,-2.7613407499775007e-08,-2.546725482923474e-07,8.072396164480628e-07,5.249536606559403e-07
0,3901668,65.0,2019-09-02 15:44:12.000000,2019-09-02 18:00:00.000000,58.43582,-48.3306,,8.673749923706055,34.47140693664551,288.91082763671875,101.83,5.183773752524473,1.4273521347120186e-05,-4.435323808535688e-09,1.3004030203892247e-09,-6.079856382441624e-08,-6.39334846125627e-08,9.702800062229816e-06,-1.2516361238228328e-10,-1.1548150909489838e-09,4.132941651276939e-08,4.004943780943812e-08
0,3901669,1.0,2018-06-01 17:04:50.000000,2018-06-01 18:00:00.000000,53.38069,-50.13357,,4.2175666491190595,34.62955856323242,337.8614196777344,107.6,23.85983025451759,2.466872859536854e-05,-1.8306322841393485e-07,1.73978468988527e-08,-5.983878863319077e-07,-7.640532678469899e-07,3.274200219984868e-05,-4.296941487322756e-09,-3.8283706910171286e-08,7.942208052960018e-07,7.516401568985078e-07
0,3901669,2.0,2018-06-08 16:14:00.000000,2018-06-08 18:00:00.000000,53.6243,-50.40203,,4.654800097147624,34.62903340657552,325.61561584472656,104.79,14.876362480513194,1.857278199423193e-05,-4.2181991821422126e-08,5.5456685091229045e-09,-2.450416797638448e-07,-2.8167800307614405e-07,1.8336648324770733e-05,-1.1243171711016523e-09,-1.0055858342691333e-08,2.4192622882970236e-07,2.3074605331590938e-07
0,3901669,5.0,2018-06-29 13:49:47.999999,2018-06-29 12:00:00.000000,53.66528,-50.49224,,5.674400091171265,34.59272575378418,320.2618713378906,105.54,16.81825502391797,2.7314701904587658e-05,-1.367479777038022e-07,2.19973287183045e-08,-4.372493202458052e-07,-5.519999692313028e-07,3.856075689259745e-05,-5.4797197710942936e-09,-4.9426934783231714e-08,6.172743454549707e-07,5.623676909006447e-07
0,3901669,6.0,2018-07-06 13:17:24.999999,2018-07-06 12:00:00.000000,53.11057,-50.49023,,5.919950008392334,34.63187217712402,324.71580505371094,107.66,23.089885790818244,1.920338257850423e-05,-8.493455338228382e-08,5.498294106958601e-09,-4.418043888566117e-07,-5.212406481319369e-07,1.8932756853255623e-05,-1.0942938183360104e-09,-9.893572906703732e-09,4.355782131990914e-07,4.245903464740517e-07
0,3901669,7.0,2018-07-13 12:33:24.000000,2018-07-13 12:00:00.000000,53.16428,-49.83829,,7.1364500522613525,34.519906997680664,316.11009216308594,107.68,22.552786075839492,3.191575955611217e-05,-2.884365575837368e-07,3.424674683012152e-08,-7.007670525699481e-07,-9.549568633235633e-07,5.057721195833653e-05,-8.597605371518848e-09,-7.843359368244053e-08,1.1105123062772722e-06,1.0234811072233128e-06
0,3901669,8.0,2018-07-20 12:21:25.000000,2018-07-20 12:00:00.000000,53.46056,-50.41119,,7.839449882507324,34.55088996887207,311.1373291015625,107.71,22.26425806119522,1.001850516814081e-05,-1.34665980103874e-08,3.626934696330684e-10,-2.2308264842451185e-07,-2.3618655296526619e-07,4.8897598713666145e-06,-5.400605382140435e-12,-4.954778100758535e-11,1.088805728955666e-07,1.0882562450917687e-07
0,3901669,9.0,2018-07-27 11:51:30.000000,2018-07-27 12:00:00.000000,53.45615,-50.45615,,7.830383777618408,34.373207092285156,315.2582550048828,108.97,25.95153295307756,3.0157582681494593e-05,-3.4405851097160097e-07,2.552761598338847e-08,-8.851491439164674e-07,-1.20368003890468e-06,4.4303825967458816e-05,-6.2196426944081125e-09,-5.698449212690766e-08,1.3003526854751485e-06,1.2371485506538327e-06
0,3901669,10.0,2018-08-03 11:28:09.999999,2018-08-03 12:00:00.000000,53.45691,-50.74751,,9.46096674601237,34.30750020345052,299.6690216064453,107.33,20.46345056139768,3.2558819185152914e-05,-2.9169223347023414e-07,2.8830962137712095e-08,-7.293152315437775e-07,-9.921765028762995e-07,4.941548220485348e-05,-7.001606660263601e-09,-6.488980023505745e-08,1.1069032829825211e-06,1.0350118760872e-06
0,3901669,11.0,2018-08-10 11:05:48.000000,2018-08-10 12:00:00.000000,53.62428,-50.85179,,9.061166445414225,34.402764638264976,294.2465362548828,104.54,12.786541921917205,1.0002902753617862e-05,-7.775989589201119e-09,3.162611932709041e-10,-1.3901050997077762e-07,-1.4647023836670783e-07,4.715292622220994e-06,-3.0936404075192337e-12,-2.8609443171336063e-11,6.552850189804284e-08,6.549679881446399e-08
0,3901669,45.0,2019-04-03 23:16:45.000000,2019-04-04 00:00:00.000000,56.88247,-46.06024,,2.981733242670695,34.805572509765625,309.0379130045573,95.64,-14.096390522217177,3.259578792012321e-05,4.993049352091343e-07,5.843648968658918e-08,6.487605233650809e-07,1.2065019482608045e-06,5.9176958789914234e-05,-1.545982990471737e-08,-1.36371954678175e-07,-1.1778109137836538e-06,-1.3296426983665461e-06
0,3901669,46.0,2019-04-10 11:05:15.000000,2019-04-10 12:00:00.000000,57.05475,-45.93945,,2.9924999475479126,34.79825973510742,311.2976379394531,96.36,-11.769198876256326,2.6111557599224353e-05,1.0191665278417185e-07,2.4793045898442874e-08,1.4453265551749487e-07,2.712423542001096e-07,3.79629271085713e-05,-6.226199121018083e-09,-5.4924132740367026e-08,-2.101323387304123e-07,-2.712826705917974e-07
0,3901669,47.0,2019-04-16 22:37:14.000000,2019-04-17 00:00:00.000000,56.98593,-45.80165,,3.1474499702453613,34.797101974487305,314.1045684814453,97.6,-7.7400748257716145,2.2647087488846553e-05,5.690514683439749e-08,1.4070683286654363e-08,1.0179872768134917e-07,1.7277455780240103e-07,2.8434608470984704e-05,-3.391842588333352e-09,-2.996407491406175e-08,-1.27813652236259e-07,-1.611695697386541e-07
0,3901669,48.0,2019-04-23 10:14:25.000000,2019-04-23 12:00:00.000000,56.70618,-45.6155,,3.073044002056122,34.79522895812988,316.4917755126953,98.16,-5.944673224949383,5.1068999856752826e-05,8.278270692868584e-07,3.2733674074464175e-07,2.0800477899472908e-07,1.3631685890262292e-06,0.00011793270599294624,-5.3009666695522095e-08,-4.6796425821132096e-07,-4.803416263314464e-07,-1.0013155512382895e-06
0,3901669,49.0,2019-04-29 21:24:57.000000,2019-04-30 00:00:00.000000,56.37941,-45.83904,,3.319249987602234,34.78213882446289,318.25071716308594,99.29,-2.2816837177816183,2.0813153906791044e-05,2.6215299985046434e-08,9.96651599247979e-09,3.201767239813143e-08,6.819948837565765e-08,2.3900907392762018e-05,-2.301966760036368e-09,-2.03660938171583e-08,-3.676768193550088e-08,-5.943574251269555e-08
0,3901669,55.0,2019-06-07 19:29:49.000000,2019-06-07 18:00:00.000000,57.23984,-46.36682,,4.432800054550171,34.71695899963379,329.5459442138672,105.56,17.36346392518493,2.2676219903185672e-05,-1.0251033819856554e-07,1.2281611597783148e-08,-4.0692646674015274e-07,-4.971551933409352e-07,2.750655755462917e-05,-2.9036394657769254e-09,-2.5936431322233743e-08,4.936072381410201e-07,4.6476716735300944e-07
0,3901669,57.0,2019-06-20 18:50:09.999999,2019-06-20 18:00:00.000000,56.78736,-45.8303,,6.630666732788086,34.709336598714195,334.6809387207031,112.86,38.130511877234085,2.0873080091522137e-05,-1.8793191646391272e-07,7.026918287110084e-09,-8.289202162828442e-07,-1.009825214459647e-06,2.1940712821335778e-05,-1.4704939430161817e-09,-1.337970232023628e-08,8.713184799520004e-07,8.564682836887479e-07
0,3901669,118.0,2020-07-20 11:54:47.000000,2020-07-20 12:00:00.000000,53.17276,-49.26316,,10.520500183105469,34.455467224121094,290.3402099609375,106.5,17.724211431824813,1.9513982136904506e-05,-6.465246347662864e-08,3.5761578660291828e-09,-3.866902650124604e-07,-4.477665706230599e-07,1.7261284389141793e-05,-5.909916987679091e-10,-5.523081437474995e-09,3.420506684932077e-07,3.359365953569648e-07
0,3901669,122.0,2020-08-15 10:26:19.000000,2020-08-15 12:00:00.000000,52.95479,-48.59993,,12.665599822998047,34.367300033569336,264.6033020019531,101.45,3.785875058557451,3.410552856320115e-05,6.248814200076945e-09,2.467270781058422e-08,-9.537925103560307e-08,-6.44577290249419e-08,4.982877922217157e-05,-5.850633655394427e-09,-5.5391038994271495e-08,1.3935076928721391e-07,7.8109096637548e-08
0,3901669,123.0,2020-08-21 22:12:15.000000,2020-08-22 00:00:00.000000,52.87399,-48.06311,,13.724966367085775,34.22183354695638,258.580078125,101.2,3.058336965984637,2.024883495851455e-05,-1.5668227845095043e-08,2.956261926776949e-09,-1.2407168859892644e-07,-1.3678365451724454e-07,1.7084910838842834e-05,-4.3936874829048865e-10,-4.181266320330902e-09,1.0468521975117325e-07,1.0006458468255186e-07
0,3901669,124.0,2020-08-28 09:27:26.000000,2020-08-28 12:00:00.000000,53.09623,-48.71723,,12.87183165550232,34.40354919433594,261.49534606933594,100.71,1.8430314737574918,3.3862956452855795e-05,-5.464899009141286e-08,2.350172164581383e-08,-2.259828879496301e-07,-2.5713015639522913e-07,4.886344016291521e-05,-5.425868751814407e-09,-5.144580994976381e-08,3.26087928516893e-07,2.6921624981531476e-07
0,5904988,145.0,2016-05-02 14:41:26.999995,2016-05-02 12:00:00.000000,58.132,-44.419,,4.220779577891032,34.91199048360189,307.0441589355469,98.0,-6.266960897826209,3.9520360201802726e-05,4.0131229058769436e-07,1.0736459703011846e-07,2.6289909365025226e-07,7.715759812680651e-07,7.874956854025413e-05,-2.398785487971888e-08,-2.1417836781574208e-07,-5.238613739567292e-07,-7.620275966521901e-07
0,5904988,146.0,2016-05-07 11:28:37.999997,2016-05-07 12:00:00.000000,58.0,-44.474,,4.395405928293864,34.921576182047524,309.74029541015625,99.28,-2.24151275010081,1.2450267163171807e-05,9.572086998268371e-09,1.219722618679717e-09,6.882143800256649e-08,7.961324761951457e-08,8.303419826935535e-06,-1.163981802268771e-10,-1.0409593577468154e-09,-4.5898877938868554e-08,-4.705623547684225e-08
0,5904988,147.0,2016-05-12 05:31:25.999995,2016-05-12 06:00:00.000000,58.1,-44.521,,4.417889404296875,34.88785934448242,311.60205078125,99.91,-0.29117992921175073,3.124870427253809e-05,1.195852455026247e-07,4.244245210269545e-08,8.303751101734753e-08,2.450652086226677e-07,5.227189416103528e-05,-1.0978925376720452e-08,-9.818028407103726e-08,-1.3890265495293406e-07,-2.4806186440069174e-07
0,5904988,148.0,2016-05-16 23:36:35.999998,2016-05-17 00:00:00.000000,58.423,-45.019,,4.59061918258667,34.92712631225586,304.04644775390625,97.92,-6.473230459991612,5.876571116575182e-05,1.5239455445457418e-06,4.769242144193926e-07,4.343455620542144e-07,2.4352153210193488e-06,0.00014257067649775537,-6.796101668748929e-08,-6.088510314522095e-07,-1.0537597416494193e-06,-1.730571789789118e-06
0,5904988,152.0,2016-06-05 01:53:26.000004,2016-06-05 00:00:00.000000,60.762,-49.325,,2.5058791041374207,34.111351013183594,337.3123779296875,102.62,8.625030251811836,1.4338835477624603e-05,-8.06078278957848e-09,2.5799065859623606e-09,-8.606759823970429e-08,-9.15484744433204e-08,1.1590176954943436e-05,-4.0549153476408243e-10,-3.5420828136992e-09,6.956901731955692e-08,6.562144297109363e-08
0,5904988,153.0,2016-06-09 19:41:13.999996,2016-06-09 18:00:00.000000,61.092,-49.797,,2.0184749364852905,33.160271644592285,389.67454528808594,116.27,54.53186335560832,1.2379562006682265e-05,-8.074464828883406e-08,1.5384558664586008e-09,-7.218468583118667e-07,-8.010530507342421e-07,8.743189510902577e-06,-1.7811282001818483e-10,-1.537354395432444e-09,5.098115649538807e-07,5.080960977384301e-07
0,5904988,154.0,2016-06-14 13:54:09.000002,2016-06-14 12:00:00.000000,61.43,-51.745,,4.142722487449646,34.24728870391846,327.2562255859375,103.74,11.78349147799753,1.1685332730699225e-05,-1.003374551159498e-08,9.790615672784202e-10,-1.2300517966410755e-07,-1.320598636084241e-07,7.357019583910286e-06,-7.654448923463936e-11,-6.795729479603136e-10,7.744336738771617e-08,7.668724995052122e-08
0,5904988,155.0,2016-06-19 08:07:38.999998,2016-06-19 06:00:00.000000,61.459,-51.908,,5.138999938964844,34.4549191792806,329.9664611816406,107.27,22.371244119732637,1.734598223576703e-05,-7.7063553558646e-08,4.038336677267566e-09,-4.549525457265331e-07,-5.279777626079115e-07,1.577738576223695e-05,-7.275183537688063e-10,-6.525810767099945e-09,4.1381120537748823e-07,4.0655787625661946e-07
0,5904988,156.0,2016-06-24 02:25:54.999998,2016-06-24 00:00:00.000000,61.748,-53.124,,5.563462495803833,34.551011085510254,322.2159881591797,105.88,17.890404932813965,2.2159068612982272e-05,-1.156213753424844e-07,9.928022372409493e-09,-4.7559411471521734e-07,-5.812874676852922e-07,2.5453414446856356e-05,-2.2287867693634295e-09,-2.0078686217892836e-08,5.462997710670893e-07,5.239922980798331e-07
0,5904988,157.0,2016-06-28 21:08:06.000004,2016-06-29 00:00:00.000000,61.307,-54.326,,5.203221678733826,34.120683670043945,330.3193664550781,107.28,22.42283784041348,3.970642553688554e-05,-5.992842447823253e-07,9.792377400623792e-08,-9.719732453057103e-07,-1.4733337160817976e-06,7.81445550850107e-05,-2.2211562928070234e-08,-1.9885293128803655e-07,1.9128998841356396e-06,1.6918353899195328e-06
0,5904988,158.0,2016-07-03 15:15:39.000001,2016-07-03 18:00:00.000000,61.306,-55.316,,7.002926349639893,34.40369987487793,323.4987030029297,109.77,28.797257658971432,1.701618086772089e-05,-7.519265512292732e-08,3.0642232513919864e-09,-4.858382579452901e-07,-5.579666898168254e-07,1.4426337988529976e-05,-4.950571412318899e-10,-4.507691441993602e-09,4.1189424180210335e-07,4.0689149321887784e-07
0,5904988,159.0,2016-07-08 09:30:46.999999,2016-07-08 12:00:00.000000,61.289,-56.36,,7.432966113090515,34.43321418762207,316.53717041015625,108.49,24.759279028009587,7.737644209724347e-06,-7.631811265455263e-09,1.3969847650759563e-10,-1.9303453917348019e-07,-2.0052665196242786e-07,2.948450289049072e-06,-0.0,-0.0,7.355633412392042e-08,7.355633412392042e-08
0,5904988,160.0,2016-07-13 03:41:17.999996,2016-07-13 06:00:00.000000,61.549,-57.113,,8.35202423731486,34.25709597269694,310.0803731282552,108.34,23.880271865044165,5.751693227242955e-06,-2.9721220836671696e-09,4.026314881809518e-11,-1.3023421886674464e-07,-1.331660778015937e-07,1.5886292269785076e-06,-0.0,-0.0,3.597095294729409e-08,3.597095294729409e-08
0,5904988,161.0,2016-07-17 21:53:15.999999,2016-07-18 00:00:00.000000,61.908,-56.974,,7.30863889058431,34.298882802327476,318.3244323730469,108.68,25.436788496636154,2.2838409216247253e-05,-1.5180843335647547e-07,9.229362731811746e-09,-6.114487643745209e-07,-7.540278349991846e-07,2.5767331704445567e-05,-2.0323039084773987e-09,-1.8535231760127107e-08,6.898642975844067e-07,6.692967619158022e-07
0,5904988,162.0,2016-07-22 16:12:17.000001,2016-07-22 18:00:00.000000,61.998,-56.253,,8.691850344340006,34.27538935343424,312.7487487792969,110.12,28.731749949631364,1.889938804039621e-05,-9.667833579074e-08,3.8324513395837504e-09,-5.540824827730529e-07,-6.469283672242091e-07,1.6996627326865894e-05,-6.644277491981179e-10,-6.1224511193766695e-09,4.982983283854911e-07,4.915114495169163e-07
0,5904988,163.0,2016-07-27 10:26:19.000000,2016-07-27 12:00:00.000000,61.839,-54.85,,9.402000427246094,34.243041038513184,300.9778747558594,107.61,21.283788842779813,3.4380176360434824e-06,-5.863197760720535e-10,4.93970080172415e-12,-6.553524275342461e-08,-6.611662282869494e-08,5.517926660715022e-07,-0.0,-0.0,1.0518231768633648e-08,1.0518231768633648e-08
0,5904988,164.0,2016-08-01 04:44:52.999998,2016-08-01 06:00:00.000000,62.032,-54.056,,9.58155377705892,34.281585693359375,302.42266845703125,108.58,23.895880083562304,2.1718533571733056e-05,-1.0200060253713637e-07,5.963877050113553e-09,-4.902347919343596e-07,-5.862715174213824e-07,2.191617765265363e-05,-1.1824191736069529e-09,-1.0965740003856995e-08,4.946960510045047e-07,4.825478918270408e-07
0,5904988,165.0,2016-08-05 23:31:06.999999,2016-08-06 00:00:00.000000,62.089,-54.709,,10.2008056640625,34.249351501464844,295.6871337890625,107.56,20.795118696439147,6.587811749924111e-06,-3.529046700958618e-09,5.58776754593755e-11,-1.3135515609203342e-07,-1.3482832511753266e-07,1.983289212075644e-06,-0.0,-0.0,3.9545037702518297e-08,3.9545037702518297e-08
0,5904988,166.0,2016-08-10 17:49:23.999997,2016-08-10 18:00:00.000000,61.95,-55.167,,9.60235563913981,34.23994572957357,291.7635192871094,104.77,13.279031880163984,1.9833354758817843e-05,-5.453923569339833e-08,4.1906131081231246e-09,-3.17301262619413e-07,-3.676498852046882e-07,1.82650628971618e-05,-7.373146154807081e-10,-6.8368034408985885e-09,2.9221115588202536e-07,2.846370378256461e-07
0,5904988,167.0,2016-08-15 12:00:15.000002,2016-08-15 12:00:00.000000,61.76,-55.018,,8.054126262664795,34.25625514984131,288.619873046875,100.18,0.5125981387015486,5.234504328833353e-05,1.7852480492277458e-07,2.0930555700100902e-07,-1.7390733951295498e-07,2.139230224108286e-07,0.0001143646743763098,-3.713623307793483e-08,-3.40531236527661e-07,3.7995682123128963e-07,2.2893516256937926e-09
0,5904988,168.0,2016-08-20 06:10:11.999999,2016-08-20 06:00:00.000000,61.647,-54.934,,8.041999816894531,34.31988525390625,294.369384765625,102.19,6.317629994455274,1.7066638320795315e-05,-1.0211954615661531e-08,2.771367879580923e-09,-9.650084764702764e-08,-1.0394143438310824e-07,1.4106347812863172e-05,-4.2448323287959436e-10,-3.893859852458543e-09,7.976231144984226e-08,7.544396836450413e-08
0,5904988,169.0,2016-08-25 00:54:36.000003,2016-08-25 00:00:00.000000,61.541,-55.199,,8.291999816894531,34.41734059651693,285.56011962890625,99.76,-0.6883054345375967,4.9320677038820205e-05,1.193369888068297e-07,1.622797244472162e-07,-1.696461384682987e-07,1.1197057478574718e-07,0.00010419426519585829,-3.0783985147347864e-08,-2.8311660089327757e-07,3.5839237825357617e-07,4.449179221295074e-08
0,5904988,170.0,2016-08-29 19:16:32.000001,2016-08-29 18:00:00.000000,61.394,-55.876,,8.574999809265137,34.359015464782715,287.79518127441406,101.13,3.2166542884098703,3.1537453961256606e-05,-3.693823224205954e-09,2.8017020166241765e-08,-1.2128675050235937e-07,-9.696355356032356e-08,4.7484716322456654e-05,-6.864248467498516e-09,-6.323540829280777e-08,1.8261673717708068e-07,1.125170804167744e-07
0,5904988,171.0,2016-09-03 14:45:28.000001,2016-09-03 12:00:00.000000,60.948,-56.528,,8.577922344207764,34.337029457092285,285.4853515625,100.31,0.8798242162127394,3.909729327867215e-05,5.6791788375862435e-08,6.418913892192005e-08,-9.214151376290525e-08,2.883941353487722e-08,7.296965693490323e-05,-1.5809138009875505e-08,-1.4561828048884774e-07,1.7196931257667056e-07,1.0541894077947309e-08
0,5904988,172.0,2016-09-08 09:30:17.999995,2016-09-08 12:00:00.000000,61.012,-56.279,,7.7820000648498535,34.44396686553955,286.13470458984375,98.85,-3.3366114378117118,3.81908887305905e-05,1.9767517421932078e-07,6.386813444805479e-08,1.1935361194761635e-07,3.8089692061499195e-07,7.115291702003776e-05,-1.589159105103033e-08,-1.4562024269150706e-07,-2.2236606502818186e-07,-3.8387789877071927e-07
0,5904988,173.0,2016-09-13 03:52:31.999996,2016-09-13 06:00:00.000000,61.337,-56.461,,7.442623734474182,34.46484661102295,289.61419677734375,99.3,-2.032501411600265,2.761806155723605e-05,-1.1286404200927227e-08,1.8957197796284486e-08,-1.1897619304700397e-07,-1.1130539945164671e-07,3.755550805897227e-05,-4.4827215957313776e-09,-4.097595151830838e-08,1.6178584320780937e-07,1.1632717009376962e-07
0,5904988,174.0,2016-09-17 22:15:21.999998,2016-09-18 00:00:00.000000,61.32,-56.396,,7.172743320465088,34.41769886016846,287.7063903808594,98.01,-5.829227432246739,7.025954679236362e-05,1.5353149008443995e-06,7.170651507396473e-07,1.3711456649724403e-07,2.3894946180812905e-06,0.00017970299858517048,-8.604576230112948e-08,-7.846096282265536e-07,-3.5069823069138257e-07,-1.2213536212190657e-06
0,5904988,175.0,2016-09-22 17:21:25.000002,2016-09-22 18:00:00.000000,61.051,-56.601,,6.980682373046875,34.49295298258463,290.65118408203125,98.64,-4.006262072935726,9.07395929207145e-06,2.1871091004105728e-09,2.713238634913516e-10,3.019954432980996e-08,3.265797729371189e-08,4.105428112145123e-06,-1.538039735677075e-12,-1.4011139518283786e-11,-1.3663501705799582e-08,-1.3679050885053544e-08
0,5904988,176.0,2016-09-27 11:38:37.999996,2016-09-27 12:00:00.000000,60.782,-56.87,,6.820657730102539,34.5089807510376,292.75152587890625,99.0,-2.948628966490446,3.1776479751405305e-05,1.4056394686419847e-07,3.4836632248261166e-08,1.519528775873228e-07,3.2735345669978243e-07,5.056877961713906e-05,-8.79007966488537e-09,-7.99830553209038e-08,-2.418163257547002e-07,-3.305894607404894e-07
0,5904988,177.0,2016-10-02 05:54:37.999999,2016-10-02 06:00:00.000000,60.725,-57.42,,6.545000076293945,34.51894950866699,294.19598388671875,98.87,-3.355197266903133,3.2643058958573056e-05,1.1773262778344057e-07,3.9817261443360946e-08,8.542333325116854e-08,2.4297322247797005e-07,5.376833756977972e-05,-1.0011937913301983e-08,-9.09066200877877e-08,-1.4070588863665125e-07,-2.4162444663774095e-07
0,5904988,178.0,2016-10-07 00:55:00.000002,2016-10-07 00:00:00.000000,60.496,-58.158,,6.151924967765808,34.514119148254395,293.4005126953125,97.71,-6.869480238788412,3.458556468457277e-05,2.1365963577874298e-07,5.192930964963612e-08,2.0080031859853652e-07,4.6638926402691565e-07,6.1009541902325535e-05,-1.309954747342382e-08,-1.1855760034360823e-07,-3.5421527921452044e-07,-4.858724270315525e-07
0,5904988,179.0,2016-10-11 19:40:22.000003,2016-10-11 18:00:00.000000,60.276,-58.345,,5.871882438659668,34.55557378133138,295.8472900390625,97.92,-6.2867100161124085,1.3670921121121058e-05,1.4702044778310278e-08,1.4883239829812154e-09,1.0064718734268326e-07,1.1683755610397476e-07,9.606541668807634e-06,-1.6244238211938093e-10,-1.4672393055843964e-09,-7.072467103639349e-08,-7.235435272409727e-08
0,5904988,180.0,2016-10-16 13:54:40.000001,2016-10-16 12:00:00.000000,60.133,-58.511,,5.604928493499756,34.54993896484375,295.7068786621094,97.26,-8.326192424594353,1.0420319717938924e-05,7.227323857149808e-09,5.371540804015634e-10,8.381740956340118e-08,9.158188750095255e-08,5.622245917758374e-06,-1.8805239437893195e-11,-1.694703343130674e-10,-4.522338100083967e-08,-4.541165657459063e-08
0,5904988,181.0,2016-10-21 08:33:00.999997,2016-10-21 06:00:00.000000,60.105,-58.692,,5.24957013130188,34.55062389373779,296.787109375,96.81,-9.788894726664353,4.30329616789848e-05,7.006424394597977e-07,1.33140402447944e-07,5.092117706894715e-07,1.3429946125972133e-06,8.833998464791076e-05,-2.7969785048991786e-08,-2.513037561814329e-07,-1.0453326531604074e-06,-1.3246061943908322e-06
0,5904988,182.0,2016-10-26 04:19:21.000002,2016-10-26 06:00:00.000000,60.159,-58.672,,4.775683283805847,34.514028549194336,300.10284423828125,96.77,-10.011746478472503,2.9771644145087205e-05,2.3416102930016773e-07,3.381042107059236e-08,3.574341488283436e-07,6.254055991991036e-07,4.6949988796641375e-05,-8.682906278595093e-09,-7.767511757341832e-08,-5.636749250812546e-07,-6.50032948933268e-07
0,5904988,183.0,2016-10-30 23:19:42.999995,2016-10-31 00:00:00.000000,60.267,-58.385,,4.593439102172852,34.53693771362305,300.759765625,96.58,-10.648755256366542,4.3624242366240624e-05,6.759133018310235e-07,1.507250160892863e-07,4.3180926617839306e-07,1.258447584098703e-06,9.10240883067251e-05,-3.049399354414734e-08,-2.724036425267712e-07,-9.009908859002009e-07,-1.2038885219711195e-06
0,5904988,184.0,2016-11-04 19:10:15.000001,2016-11-04 18:00:00.000000,60.467,-57.927,,4.485770384470622,34.555013020833336,302.6692810058594,96.96,-9.497720826025102,2.573966665930978e-05,1.02681538732436e-07,1.99019343086196e-08,1.7770260933581688e-07,3.002860823768725e-07,3.537868998392784e-05,-4.9137823668771475e-09,-4.385928773333899e-08,-2.442489099894001e-07,-2.9302198008961624e-07
0,5904988,185.0,2016-11-09 13:58:57.999999,2016-11-09 12:00:00.000000,60.339,-57.508,,4.542707920074463,34.45110321044922,300.42498779296875,96.29,-11.561201761714415,2.4613328229677104e-05,1.1403086055792379e-07,1.663457455177126e-08,2.4087233993190763e-07,3.715377750416027e-07,3.2293446496205884e-05,-4.052284512362255e-09,-3.6159871047241975e-08,-3.1603194616435787e-07,-3.562441017239621e-07
0,5904988,186.0,2016-11-14 08:39:35.999996,2016-11-14 06:00:00.000000,60.093,-57.422,,4.223840792973836,34.503976821899414,299.4464823404948,95.29,-14.804511675365404,7.392243746364088e-05,2.232951903819135e-06,1.2016283858773165e-06,1.1527047869471447e-07,3.549850768391166e-06,0.00020109524459411507,-1.2018960236130831e-07,-1.0698870591849637e-06,-3.135765797630239e-07,-1.503653241309296e-06
0,5904988,187.0,2016-11-19 05:29:13.000000,2016-11-19 06:00:00.000000,59.728,-57.622,,4.099249958992004,34.56333541870117,301.3759460449219,95.66,-13.67643002480196,3.40500610158263e-05,4.1899178911538976e-07,6.113450394053713e-08,4.933647397732214e-07,9.734910328291484e-07,6.25775342483613e-05,-1.577202717918068e-08,-1.4030317329664402e-07,-9.067105308781304e-07,-1.062785731353955e-06
0,5904988,188.0,2016-11-23 23:55:02.000002,2016-11-24 00:00:00.000000,59.319,-58.077,,4.146999835968018,34.59651565551758,302.2476348876953,96.07,-12.364681887739096,5.571895572416891e-05,2.025444053052098e-06,4.0706995982613295e-07,8.799977165963057e-07,3.3125117294745372e-06,0.00013241201639954483,-6.189987852567026e-08,-5.510148591718599e-07,-2.0912501063075156e-06,-2.704164844005046e-06
