,WMO,Date,Lat,Lon,Fp_L13,Fc_L13,Fd_L13,Ft_L13,Fp_N16,Fc_N16,Fd_N16,Ft_N16
876,4902409.0,2018-05-11 18:00:00,57.48551690845137,-50.13294090693968,2.7773663505122444e-07,6.002003015613581e-08,2.8512032258297435e-07,6.228769877903346e-07,-1.5217030764913824e-08,-1.3435993581940747e-07,-5.212520123264347e-07,-6.708289789107561e-07
877,4902409.0,2018-05-12 00:00:00,57.49248163292967,-50.13243400856772,2.1680548098664802e-07,5.1700747045511235e-08,2.2478354314353393e-07,4.932897711756931e-07,-1.3069763195874238e-08,-1.153850558582066e-07,-3.953598644178765e-07,-5.238146834719574e-07
878,4902409.0,2018-05-12 06:00:00,57.49818899300078,-50.13008182887451,1.1663560844268755e-06,3.6922116441792606e-07,3.948834955281647e-07,1.9304607443729663e-06,-5.629555900189449e-08,-4.969479046758726e-07,-9.261687772601734e-07,-1.4794122409379405e-06
879,4902409.0,2018-05-12 12:00:00,57.49849708238222,-50.119805794095946,1.6722546013240183e-06,4.956663617643414e-07,5.278710842365859e-07,2.6957920473249457e-06,-6.905647761025144e-08,-6.096092761113462e-07,-1.285547542885408e-06,-1.964213296607006e-06
880,4902409.0,2018-05-12 18:00:00,57.498805171763664,-50.10952975931738,6.990735153207905e-07,1.4509349863679913e-07,4.907932256668521e-07,1.3349602396244418e-06,-2.9693517962561282e-08,-2.6213150052566327e-07,-1.0179448572484337e-06,-1.3097698757366582e-06
881,4902409.0,2018-05-13 00:00:00,57.4991132611451,-50.09925372453882,3.0620468486066285e-07,4.578793583454897e-08,4.155194748444815e-07,7.675120955396933e-07,-1.1794107157785253e-08,-1.0411973219708218e-07,-7.081959796584725e-07,-8.241098190133399e-07
882,4902409.0,2018-05-13 06:00:00,57.49942135052654,-50.088977689760256,1.8139970676030947e-07,2.3459517623930006e-08,3.48682223597079e-07,5.535414479813185e-07,-5.916332732451441e-09,-5.223131688579023e-08,-4.997480065560836e-07,-5.578956561743253e-07
883,4902409.0,2018-05-13 12:00:00,57.49972943990798,-50.07870165498169,2.7084777042336875e-07,3.802215984936497e-08,4.0806806270839545e-07,7.169379929811291e-07,-9.778548264901096e-09,-8.633028591364405e-08,-6.628046080452606e-07,-7.589134422238057e-07
884,4902409.0,2018-05-13 18:00:00,57.500037529289415,-50.068425620203136,3.371893655240229e-08,2.469911726864178e-09,2.0249985180744502e-07,2.386887000867115e-07,-3.692507024189588e-10,-3.260022028049271e-09,-1.6198442066519003e-07,-1.6561369339565826e-07
885,4902409.0,2018-05-14 00:00:00,57.500345618670856,-50.05814958542457,1.9764697773665915e-07,2.4258325215753806e-08,3.793698300938443e-07,6.012751330462573e-07,-6.141431364207465e-09,-5.422245967917437e-08,-5.484704772968695e-07,-6.088343683402513e-07
886,4902409.0,2018-05-14 06:00:00,57.5006537080523,-50.04787355064601,5.0148265268767996e-08,3.858478892718091e-09,2.439792336743135e-07,2.9798597783579965e-07,-6.978580965627787e-10,-6.16150973946714e-09,-2.1907509636807327e-07,-2.2593446420410318e-07
887,4902409.0,2018-05-14 12:00:00,57.50096179743373,-50.037597515867446,6.455998385803075e-08,5.1459097390104866e-09,2.739629498043836e-07,3.4366884340142484e-07,-1.0225109870866631e-09,-9.028142500290169e-09,-2.6505009601925453e-07,-2.7510074950663136e-07
888,4902409.0,2018-05-14 18:00:00,57.50126988681517,-50.02732148108888,4.0344763645536267e-07,6.07402686770729e-08,4.804761200539979e-07,9.446640251864335e-07,-1.56114401478781e-08,-1.378427069712036e-07,-8.811149155003823e-07,-1.034569062619464e-06
889,4902409.0,2018-05-15 00:00:00,57.501577976196614,-50.01704544631032,2.566870417643989e-07,3.7870973380482525e-08,3.817725678653153e-07,6.763305830101968e-07,-9.685852693984868e-09,-8.55242129075474e-08,-6.194598883577763e-07,-7.146699539593086e-07
890,4902409.0,2018-05-15 06:00:00,57.50188606557805,-50.00676941153176,2.565434493046476e-08,1.8444292168123543e-09,1.7650180205741313e-07,2.0400057620469025e-07,-2.335867118432364e-10,-2.0625750458109533e-09,-1.3090213519078708e-07,-1.3319829694844128e-07
891,4902409.0,2018-05-15 12:00:00,57.50219415495949,-49.99649337675319,2.4611035744177495e-07,3.382743712586784e-08,3.938183443583801e-07,6.737561389260229e-07,-8.64312641631112e-09,-7.63207956393373e-08,-6.205856172205634e-07,-7.055495392762118e-07
892,4902409.0,2018-05-15 18:00:00,57.50250224434093,-49.98621734197463,3.3138753670275186e-07,4.658824866449642e-08,4.55198803643355e-07,8.331745890106033e-07,-1.1984954857124782e-08,-1.0583244347261164e-07,-7.793270758863593e-07,-8.971444742160957e-07
893,4902409.0,2018-05-16 00:00:00,57.502810333722365,-49.97594130719607,1.4951311729772512e-07,1.6285966118144907e-08,3.541824361510679e-07,5.19981519566938e-07,-3.986895786025345e-09,-3.520689293743733e-08,-4.618401498322687e-07,-5.010339385557315e-07
894,4902409.0,2018-05-16 06:00:00,57.50311842310381,-49.96566527241751,4.4166846553444137e-07,8.42893711233135e-08,4.1420728742879667e-07,9.401651240865515e-07,-1.983750066997683e-08,-1.7518227576762798e-07,-7.976737570748323e-07,-9.926935335124371e-07
