,BC_1,BC_2,BC_3,BC_4,BC_BC,BC_LSG,LSG_BC,LSG_LSG
1201,1.4000000000000004,1.8,1.3000000000000003,1.4000000000000004,85.46,21.68,16.96,53.06
1202,1.4000000000000004,1.8,1.3000000000000003,1.5000000000000004,86.03,21.68,16.96,53.06
1203,1.4000000000000004,1.8,1.3000000000000003,1.6000000000000005,86.35,21.68,16.96,53.06
1204,1.4000000000000004,1.8,1.4000000000000004,1.0,84.57,22.07,16.96,53.06
1205,1.4000000000000004,1.8,1.4000000000000004,1.1,84.89,22.14,16.96,53.06
1206,1.4000000000000004,1.8,1.4000000000000004,1.2000000000000002,85.06,22.18,16.96,53.06
1207,1.4000000000000004,1.8,1.4000000000000004,1.3000000000000003,85.38,22.21,16.96,53.06
1208,1.4000000000000004,1.8,1.4000000000000004,1.4000000000000004,85.54,22.21,16.96,53.06
1209,1.4000000000000004,1.8,1.4000000000000004,1.5000000000000004,86.11,22.21,16.96,53.06
1210,1.4000000000000004,1.8,1.4000000000000004,1.6000000000000005,86.43,22.21,16.96,53.06
1211,1.4000000000000004,1.8,1.5000000000000004,1.0,85.14,22.39,16.96,53.06
1212,1.4000000000000004,1.8,1.5000000000000004,1.1,85.38,22.46,16.96,53.06
1213,1.4000000000000004,1.8,1.5000000000000004,1.2000000000000002,85.54,22.5,16.96,53.06
1214,1.4000000000000004,1.8,1.5000000000000004,1.3000000000000003,85.86,22.53,16.96,53.06
1215,1.4000000000000004,1.8,1.5000000000000004,1.4000000000000004,86.03,22.53,16.96,53.06
1216,1.4000000000000004,1.8,1.5000000000000004,1.5000000000000004,86.51,22.53,16.96,53.06
1217,1.4000000000000004,1.8,1.5000000000000004,1.6000000000000005,86.83,22.53,16.96,53.06
1218,1.4000000000000004,1.8,1.6000000000000005,1.0,85.38,23.2,16.96,53.06
1219,1.4000000000000004,1.8,1.6000000000000005,1.1,85.62,23.28,16.96,53.06
1220,1.4000000000000004,1.8,1.6000000000000005,1.2000000000000002,85.78,23.31,16.96,53.06
1221,1.4000000000000004,1.8,1.6000000000000005,1.3000000000000003,86.11,23.35,16.96,53.06
1222,1.4000000000000004,1.8,1.6000000000000005,1.4000000000000004,86.27,23.35,16.96,53.06
1223,1.4000000000000004,1.8,1.6000000000000005,1.5000000000000004,86.75,23.35,16.96,53.06
1224,1.4000000000000004,1.8,1.6000000000000005,1.6000000000000005,87.08,23.35,16.96,53.06
1225,1.4000000000000004,1.9000000000000001,1.0,1.0,85.22,20.02,16.96,53.06
1226,1.4000000000000004,1.9000000000000001,1.0,1.1,85.62,20.09,16.96,53.06
1227,1.4000000000000004,1.9000000000000001,1.0,1.2000000000000002,86.03,20.16,16.96,53.06
1228,1.4000000000000004,1.9000000000000001,1.0,1.3000000000000003,86.35,20.23,16.96,53.06
1229,1.4000000000000004,1.9000000000000001,1.0,1.4000000000000004,86.51,20.23,16.96,53.06
1230,1.4000000000000004,1.9000000000000001,1.0,1.5000000000000004,87.08,20.23,16.96,53.06
1231,1.4000000000000004,1.9000000000000001,1.0,1.6000000000000005,87.48,20.27,16.96,53.06
1232,1.4000000000000004,1.9000000000000001,1.1,1.0,85.62,20.62,16.96,53.06
1233,1.4000000000000004,1.9000000000000001,1.1,1.1,85.95,20.69,16.96,53.06
1234,1.4000000000000004,1.9000000000000001,1.1,1.2000000000000002,86.27,20.76,16.96,53.06
1235,1.4000000000000004,1.9000000000000001,1.1,1.3000000000000003,86.59,20.8,16.96,53.06
1236,1.4000000000000004,1.9000000000000001,1.1,1.4000000000000004,86.75,20.8,16.96,53.06
1237,1.4000000000000004,1.9000000000000001,1.1,1.5000000000000004,87.32,20.8,16.96,53.06
1238,1.4000000000000004,1.9000000000000001,1.1,1.6000000000000005,87.64,20.8,16.96,53.06
1239,1.4000000000000004,1.9000000000000001,1.2000000000000002,1.0,85.78,21.19,16.96,53.06
1240,1.4000000000000004,1.9000000000000001,1.2000000000000002,1.1,86.11,21.26,16.96,53.06
1241,1.4000000000000004,1.9000000000000001,1.2000000000000002,1.2000000000000002,86.35,21.33,16.96,53.06
1242,1.4000000000000004,1.9000000000000001,1.2000000000000002,1.3000000000000003,86.67,21.37,16.96,53.06
1243,1.4000000000000004,1.9000000000000001,1.2000000000000002,1.4000000000000004,86.83,21.37,16.96,53.06
1244,1.4000000000000004,1.9000000000000001,1.2000000000000002,1.5000000000000004,87.4,21.37,16.96,53.06
1245,1.4000000000000004,1.9000000000000001,1.2000000000000002,1.6000000000000005,87.72,21.37,16.96,53.06
1246,1.4000000000000004,1.9000000000000001,1.3000000000000003,1.0,85.95,21.68,16.96,53.06
1247,1.4000000000000004,1.9000000000000001,1.3000000000000003,1.1,86.27,21.75,16.96,53.06
1248,1.4000000000000004,1.9000000000000001,1.3000000000000003,1.2000000000000002,86.43,21.79,16.96,53.06
1249,1.4000000000000004,1.9000000000000001,1.3000000000000003,1.3000000000000003,86.75,21.83,16.96,53.06
1250,1.4000000000000004,1.9000000000000001,1.3000000000000003,1.4000000000000004,86.91,21.83,16.96,53.06
1251,1.4000000000000004,1.9000000000000001,1.3000000000000003,1.5000000000000004,87.48,21.83,16.96,53.06
1252,1.4000000000000004,1.9000000000000001,1.3000000000000003,1.6000000000000005,87.8,21.83,16.96,53.06
1253,1.4000000000000004,1.9000000000000001,1.4000000000000004,1.0,86.03,22.21,16.96,53.06
1254,1.4000000000000004,1.9000000000000001,1.4000000000000004,1.1,86.35,22.29,16.96,53.06
1255,1.4000000000000004,1.9000000000000001,1.4000000000000004,1.2000000000000002,86.51,22.32,16.96,53.06
1256,1.4000000000000004,1.9000000000000001,1.4000000000000004,1.3000000000000003,86.83,22.36,16.96,53.06
1257,1.4000000000000004,1.9000000000000001,1.4000000000000004,1.4000000000000004,87.0,22.36,16.96,53.06
1258,1.4000000000000004,1.9000000000000001,1.4000000000000004,1.5000000000000004,87.56,22.36,16.96,53.06
1259,1.4000000000000004,1.9000000000000001,1.4000000000000004,1.6000000000000005,87.88,22.36,16.96,53.06
1260,1.4000000000000004,1.9000000000000001,1.5000000000000004,1.0,86.59,22.53,16.96,53.06
1261,1.4000000000000004,1.9000000000000001,1.5000000000000004,1.1,86.83,22.6,16.96,53.06
1262,1.4000000000000004,1.9000000000000001,1.5000000000000004,1.2000000000000002,87.0,22.64,16.96,53.06
1263,1.4000000000000004,1.9000000000000001,1.5000000000000004,1.3000000000000003,87.32,22.67,16.96,53.06
1264,1.4000000000000004,1.9000000000000001,1.5000000000000004,1.4000000000000004,87.48,22.67,16.96,53.06
1265,1.4000000000000004,1.9000000000000001,1.5000000000000004,1.5000000000000004,87.96,22.67,16.96,53.06
1266,1.4000000000000004,1.9000000000000001,1.5000000000000004,1.6000000000000005,88.29,22.67,16.96,53.06
1267,1.4000000000000004,1.9000000000000001,1.6000000000000005,1.0,86.83,23.35,16.96,53.06
1268,1.4000000000000004,1.9000000000000001,1.6000000000000005,1.1,87.08,23.42,16.96,53.06
1269,1.4000000000000004,1.9000000000000001,1.6000000000000005,1.2000000000000002,87.24,23.45,16.96,53.06
1270,1.4000000000000004,1.9000000000000001,1.6000000000000005,1.3000000000000003,87.56,23.49,16.96,53.06
1271,1.4000000000000004,1.9000000000000001,1.6000000000000005,1.4000000000000004,87.72,23.49,16.96,53.06
1272,1.4000000000000004,1.9000000000000001,1.6000000000000005,1.5000000000000004,88.21,23.49,16.96,53.06
1273,1.4000000000000004,1.9000000000000001,1.6000000000000005,1.6000000000000005,88.53,23.49,16.96,53.06
1274,1.4000000000000004,2.0,1.0,1.0,86.83,20.16,16.96,53.06
1275,1.4000000000000004,2.0,1.0,1.1,87.24,20.23,16.96,53.06
1276,1.4000000000000004,2.0,1.0,1.2000000000000002,87.64,20.3,16.96,53.06
1277,1.4000000000000004,2.0,1.0,1.3000000000000003,87.96,20.37,16.96,53.06
1278,1.4000000000000004,2.0,1.0,1.4000000000000004,88.13,20.37,16.96,53.06
1279,1.4000000000000004,2.0,1.0,1.5000000000000004,88.69,20.37,16.96,53.06
1280,1.4000000000000004,2.0,1.0,1.6000000000000005,89.1,20.41,16.96,53.06
1281,1.4000000000000004,2.0,1.1,1.0,87.16,20.76,16.96,53.06
1282,1.4000000000000004,2.0,1.1,1.1,87.48,20.83,16.96,53.06
1283,1.4000000000000004,2.0,1.1,1.2000000000000002,87.8,20.91,16.96,53.06
1284,1.4000000000000004,2.0,1.1,1.3000000000000003,88.13,20.94,16.96,53.06
1285,1.4000000000000004,2.0,1.1,1.4000000000000004,88.29,20.94,16.96,53.06
1286,1.4000000000000004,2.0,1.1,1.5000000000000004,88.85,20.94,16.96,53.06
1287,1.4000000000000004,2.0,1.1,1.6000000000000005,89.18,20.94,16.96,53.06
1288,1.4000000000000004,2.0,1.2000000000000002,1.0,87.32,21.33,16.96,53.06
1289,1.4000000000000004,2.0,1.2000000000000002,1.1,87.64,21.4,16.96,53.06
1290,1.4000000000000004,2.0,1.2000000000000002,1.2000000000000002,87.88,21.47,16.96,53.06
1291,1.4000000000000004,2.0,1.2000000000000002,1.3000000000000003,88.21,21.51,16.96,53.06
1292,1.4000000000000004,2.0,1.2000000000000002,1.4000000000000004,88.37,21.51,16.96,53.06
1293,1.4000000000000004,2.0,1.2000000000000002,1.5000000000000004,88.93,21.51,16.96,53.06
1294,1.4000000000000004,2.0,1.2000000000000002,1.6000000000000005,89.26,21.51,16.96,53.06
1295,1.4000000000000004,2.0,1.3000000000000003,1.0,87.4,21.83,16.96,53.06
1296,1.4000000000000004,2.0,1.3000000000000003,1.1,87.72,21.9,16.96,53.06
1297,1.4000000000000004,2.0,1.3000000000000003,1.2000000000000002,87.88,21.93,16.96,53.06
1298,1.4000000000000004,2.0,1.3000000000000003,1.3000000000000003,88.21,21.97,16.96,53.06
1299,1.4000000000000004,2.0,1.3000000000000003,1.4000000000000004,88.37,21.97,16.96,53.06
1300,1.4000000000000004,2.0,1.3000000000000003,1.5000000000000004,88.93,21.97,16.96,53.06
1301,1.4000000000000004,2.0,1.3000000000000003,1.6000000000000005,89.26,21.97,16.96,53.06
1302,1.4000000000000004,2.0,1.4000000000000004,1.0,87.48,22.36,16.96,53.06
1303,1.4000000000000004,2.0,1.4000000000000004,1.1,87.8,22.43,16.96,53.06
1304,1.4000000000000004,2.0,1.4000000000000004,1.2000000000000002,87.96,22.46,16.96,53.06
1305,1.4000000000000004,2.0,1.4000000000000004,1.3000000000000003,88.29,22.5,16.96,53.06
1306,1.4000000000000004,2.0,1.4000000000000004,1.4000000000000004,88.45,22.5,16.96,53.06
1307,1.4000000000000004,2.0,1.4000000000000004,1.5000000000000004,89.01,22.5,16.96,53.06
1308,1.4000000000000004,2.0,1.4000000000000004,1.6000000000000005,89.34,22.5,16.96,53.06
1309,1.4000000000000004,2.0,1.5000000000000004,1.0,88.05,22.67,16.96,53.06
1310,1.4000000000000004,2.0,1.5000000000000004,1.1,88.29,22.74,16.96,53.06
1311,1.4000000000000004,2.0,1.5000000000000004,1.2000000000000002,88.45,22.78,16.96,53.06
1312,1.4000000000000004,2.0,1.5000000000000004,1.3000000000000003,88.77,22.82,16.96,53.06
1313,1.4000000000000004,2.0,1.5000000000000004,1.4000000000000004,88.93,22.82,16.96,53.06
1314,1.4000000000000004,2.0,1.5000000000000004,1.5000000000000004,89.42,22.82,16.96,53.06
1315,1.4000000000000004,2.0,1.5000000000000004,1.6000000000000005,89.74,22.82,16.96,53.06
1316,1.4000000000000004,2.0,1.6000000000000005,1.0,88.29,23.49,16.96,53.06
1317,1.4000000000000004,2.0,1.6000000000000005,1.1,88.53,23.56,16.96,53.06
1318,1.4000000000000004,2.0,1.6000000000000005,1.2000000000000002,88.69,23.59,16.96,53.06
1319,1.4000000000000004,2.0,1.6000000000000005,1.3000000000000003,89.01,23.63,16.96,53.06
1320,1.4000000000000004,2.0,1.6000000000000005,1.4000000000000004,89.18,23.63,16.96,53.06
1321,1.4000000000000004,2.0,1.6000000000000005,1.5000000000000004,89.66,23.63,16.96,53.06
1322,1.4000000000000004,2.0,1.6000000000000005,1.6000000000000005,89.98,23.63,16.96,53.06
1323,1.4000000000000004,2.1000000000000005,1.0,1.0,88.37,20.23,16.96,53.06
1324,1.4000000000000004,2.1000000000000005,1.0,1.1,88.77,20.3,16.96,53.06
1325,1.4000000000000004,2.1000000000000005,1.0,1.2000000000000002,89.18,20.37,16.96,53.06
1326,1.4000000000000004,2.1000000000000005,1.0,1.3000000000000003,89.5,20.45,16.96,53.06
1327,1.4000000000000004,2.1000000000000005,1.0,1.4000000000000004,89.66,20.45,16.96,53.06
1328,1.4000000000000004,2.1000000000000005,1.0,1.5000000000000004,90.23,20.45,16.96,53.06
1329,1.4000000000000004,2.1000000000000005,1.0,1.6000000000000005,90.63,20.48,16.96,53.06
1330,1.4000000000000004,2.1000000000000005,1.1,1.0,88.69,20.83,16.96,53.06
1331,1.4000000000000004,2.1000000000000005,1.1,1.1,89.01,20.91,16.96,53.06
1332,1.4000000000000004,2.1000000000000005,1.1,1.2000000000000002,89.34,20.98,16.96,53.06
1333,1.4000000000000004,2.1000000000000005,1.1,1.3000000000000003,89.66,21.01,16.96,53.06
1334,1.4000000000000004,2.1000000000000005,1.1,1.4000000000000004,89.82,21.01,16.96,53.06
1335,1.4000000000000004,2.1000000000000005,1.1,1.5000000000000004,90.39,21.01,16.96,53.06
1336,1.4000000000000004,2.1000000000000005,1.1,1.6000000000000005,90.71,21.01,16.96,53.06
1337,1.4000000000000004,2.1000000000000005,1.2000000000000002,1.0,88.85,21.4,16.96,53.06
1338,1.4000000000000004,2.1000000000000005,1.2000000000000002,1.1,89.18,21.47,16.96,53.06
1339,1.4000000000000004,2.1000000000000005,1.2000000000000002,1.2000000000000002,89.42,21.54,16.96,53.06
1340,1.4000000000000004,2.1000000000000005,1.2000000000000002,1.3000000000000003,89.74,21.58,16.96,53.06
1341,1.4000000000000004,2.1000000000000005,1.2000000000000002,1.4000000000000004,89.9,21.58,16.96,53.06
1342,1.4000000000000004,2.1000000000000005,1.2000000000000002,1.5000000000000004,90.47,21.58,16.96,53.06
1343,1.4000000000000004,2.1000000000000005,1.2000000000000002,1.6000000000000005,90.79,21.58,16.96,53.06
1344,1.4000000000000004,2.1000000000000005,1.3000000000000003,1.0,88.93,21.9,16.96,53.06
1345,1.4000000000000004,2.1000000000000005,1.3000000000000003,1.1,89.26,21.97,16.96,53.06
1346,1.4000000000000004,2.1000000000000005,1.3000000000000003,1.2000000000000002,89.42,22.0,16.96,53.06
1347,1.4000000000000004,2.1000000000000005,1.3000000000000003,1.3000000000000003,89.74,22.04,16.96,53.06
1348,1.4000000000000004,2.1000000000000005,1.3000000000000003,1.4000000000000004,89.9,22.04,16.96,53.06
1349,1.4000000000000004,2.1000000000000005,1.3000000000000003,1.5000000000000004,90.47,22.04,16.96,53.06
1350,1.4000000000000004,2.1000000000000005,1.3000000000000003,1.6000000000000005,90.79,22.04,16.96,53.06
1351,1.4000000000000004,2.1000000000000005,1.4000000000000004,1.0,89.01,22.43,16.96,53.06
1352,1.4000000000000004,2.1000000000000005,1.4000000000000004,1.1,89.34,22.5,16.96,53.06
1353,1.4000000000000004,2.1000000000000005,1.4000000000000004,1.2000000000000002,89.5,22.53,16.96,53.06
1354,1.4000000000000004,2.1000000000000005,1.4000000000000004,1.3000000000000003,89.82,22.57,16.96,53.06
1355,1.4000000000000004,2.1000000000000005,1.4000000000000004,1.4000000000000004,89.98,22.57,16.96,53.06
1356,1.4000000000000004,2.1000000000000005,1.4000000000000004,1.5000000000000004,90.55,22.57,16.96,53.06
1357,1.4000000000000004,2.1000000000000005,1.4000000000000004,1.6000000000000005,90.87,22.57,16.96,53.06
1358,1.4000000000000004,2.1000000000000005,1.5000000000000004,1.0,89.42,22.74,16.96,53.06
1359,1.4000000000000004,2.1000000000000005,1.5000000000000004,1.1,89.66,22.82,16.96,53.06
1360,1.4000000000000004,2.1000000000000005,1.5000000000000004,1.2000000000000002,89.82,22.85,16.96,53.06
1361,1.4000000000000004,2.1000000000000005,1.5000000000000004,1.3000000000000003,90.15,22.89,16.96,53.06
1362,1.4000000000000004,2.1000000000000005,1.5000000000000004,1.4000000000000004,90.31,22.89,16.96,53.06
1363,1.4000000000000004,2.1000000000000005,1.5000000000000004,1.5000000000000004,90.79,22.89,16.96,53.06
1364,1.4000000000000004,2.1000000000000005,1.5000000000000004,1.6000000000000005,91.11,22.89,16.96,53.06
1365,1.4000000000000004,2.1000000000000005,1.6000000000000005,1.0,89.58,23.56,16.96,53.06
1366,1.4000000000000004,2.1000000000000005,1.6000000000000005,1.1,89.82,23.63,16.96,53.06
1367,1.4000000000000004,2.1000000000000005,1.6000000000000005,1.2000000000000002,89.98,23.66,16.96,53.06
1368,1.4000000000000004,2.1000000000000005,1.6000000000000005,1.3000000000000003,90.31,23.7,16.96,53.06
1369,1.4000000000000004,2.1000000000000005,1.6000000000000005,1.4000000000000004,90.47,23.7,16.96,53.06
1370,1.4000000000000004,2.1000000000000005,1.6000000000000005,1.5000000000000004,90.95,23.7,16.96,53.06
1371,1.4000000000000004,2.1000000000000005,1.6000000000000005,1.6000000000000005,91.28,23.7,16.96,53.06
1372,1.4000000000000004,2.2,1.0,1.0,89.18,20.37,16.96,53.06
1373,1.4000000000000004,2.2,1.0,1.1,89.58,20.45,16.96,53.06
1374,1.4000000000000004,2.2,1.0,1.2000000000000002,89.98,20.52,16.96,53.06
1375,1.4000000000000004,2.2,1.0,1.3000000000000003,90.31,20.59,16.96,53.06
1376,1.4000000000000004,2.2,1.0,1.4000000000000004,90.47,20.59,16.96,53.06
1377,1.4000000000000004,2.2,1.0,1.5000000000000004,91.03,20.59,16.96,53.06
1378,1.4000000000000004,2.2,1.0,1.6000000000000005,91.44,20.62,16.96,53.06
1379,1.4000000000000004,2.2,1.1,1.0,89.5,20.98,16.96,53.06
1380,1.4000000000000004,2.2,1.1,1.1,89.82,21.05,16.96,53.06
1381,1.4000000000000004,2.2,1.1,1.2000000000000002,90.15,21.12,16.96,53.06
1382,1.4000000000000004,2.2,1.1,1.3000000000000003,90.47,21.15,16.96,53.06
1383,1.4000000000000004,2.2,1.1,1.4000000000000004,90.63,21.15,16.96,53.06
1384,1.4000000000000004,2.2,1.1,1.5000000000000004,91.2,21.15,16.96,53.06
1385,1.4000000000000004,2.2,1.1,1.6000000000000005,91.52,21.15,16.96,53.06
1386,1.4000000000000004,2.2,1.2000000000000002,1.0,89.66,21.54,16.96,53.06
1387,1.4000000000000004,2.2,1.2000000000000002,1.1,89.98,21.61,16.96,53.06
1388,1.4000000000000004,2.2,1.2000000000000002,1.2000000000000002,90.23,21.68,16.96,53.06
1389,1.4000000000000004,2.2,1.2000000000000002,1.3000000000000003,90.55,21.72,16.96,53.06
1390,1.4000000000000004,2.2,1.2000000000000002,1.4000000000000004,90.71,21.72,16.96,53.06
1391,1.4000000000000004,2.2,1.2000000000000002,1.5000000000000004,91.28,21.72,16.96,53.06
1392,1.4000000000000004,2.2,1.2000000000000002,1.6000000000000005,91.6,21.72,16.96,53.06
1393,1.4000000000000004,2.2,1.3000000000000003,1.0,89.74,22.04,16.96,53.06
1394,1.4000000000000004,2.2,1.3000000000000003,1.1,90.06,22.11,16.96,53.06
1395,1.4000000000000004,2.2,1.3000000000000003,1.2000000000000002,90.23,22.14,16.96,53.06
1396,1.4000000000000004,2.2,1.3000000000000003,1.3000000000000003,90.55,22.18,16.96,53.06
1397,1.4000000000000004,2.2,1.3000000000000003,1.4000000000000004,90.71,22.18,16.96,53.06
1398,1.4000000000000004,2.2,1.3000000000000003,1.5000000000000004,91.28,22.18,16.96,53.06
1399,1.4000000000000004,2.2,1.3000000000000003,1.6000000000000005,91.6,22.18,16.96,53.06
1400,1.4000000000000004,2.2,1.4000000000000004,1.0,89.82,22.57,16.96,53.06
1401,1.4000000000000004,2.2,1.4000000000000004,1.1,90.15,22.64,16.96,53.06
1402,1.4000000000000004,2.2,1.4000000000000004,1.2000000000000002,90.31,22.67,16.96,53.06
1403,1.4000000000000004,2.2,1.4000000000000004,1.3000000000000003,90.63,22.71,16.96,53.06
1404,1.4000000000000004,2.2,1.4000000000000004,1.4000000000000004,90.79,22.71,16.96,53.06
1405,1.4000000000000004,2.2,1.4000000000000004,1.5000000000000004,91.36,22.71,16.96,53.06
1406,1.4000000000000004,2.2,1.4000000000000004,1.6000000000000005,91.68,22.71,16.96,53.06
1407,1.4000000000000004,2.2,1.5000000000000004,1.0,90.23,22.89,16.96,53.06
1408,1.4000000000000004,2.2,1.5000000000000004,1.1,90.47,22.96,16.96,53.06
1409,1.4000000000000004,2.2,1.5000000000000004,1.2000000000000002,90.63,22.99,16.96,53.06
1410,1.4000000000000004,2.2,1.5000000000000004,1.3000000000000003,90.95,23.03,16.96,53.06
1411,1.4000000000000004,2.2,1.5000000000000004,1.4000000000000004,91.11,23.03,16.96,53.06
1412,1.4000000000000004,2.2,1.5000000000000004,1.5000000000000004,91.6,23.03,16.96,53.06
1413,1.4000000000000004,2.2,1.5000000000000004,1.6000000000000005,91.92,23.03,16.96,53.06
1414,1.4000000000000004,2.2,1.6000000000000005,1.0,90.39,23.7,16.96,53.06
1415,1.4000000000000004,2.2,1.6000000000000005,1.1,90.63,23.77,16.96,53.06
1416,1.4000000000000004,2.2,1.6000000000000005,1.2000000000000002,90.79,23.81,16.96,53.06
1417,1.4000000000000004,2.2,1.6000000000000005,1.3000000000000003,91.11,23.84,16.96,53.06
1418,1.4000000000000004,2.2,1.6000000000000005,1.4000000000000004,91.28,23.84,16.96,53.06
1419,1.4000000000000004,2.2,1.6000000000000005,1.5000000000000004,91.76,23.84,16.96,53.06
1420,1.4000000000000004,2.2,1.6000000000000005,1.6000000000000005,92.08,23.84,16.96,53.06
1421,1.4000000000000004,2.3000000000000007,1.0,1.0,89.66,20.62,16.96,53.06
1422,1.4000000000000004,2.3000000000000007,1.0,1.1,90.06,20.69,16.96,53.06
1423,1.4000000000000004,2.3000000000000007,1.0,1.2000000000000002,90.47,20.76,16.96,53.06
1424,1.4000000000000004,2.3000000000000007,1.0,1.3000000000000003,90.79,20.83,16.96,53.06
1425,1.4000000000000004,2.3000000000000007,1.0,1.4000000000000004,90.95,20.83,16.96,53.06
1426,1.4000000000000004,2.3000000000000007,1.0,1.5000000000000004,91.52,20.83,16.96,53.06
1427,1.4000000000000004,2.3000000000000007,1.0,1.6000000000000005,91.92,20.87,16.96,53.06
1428,1.4000000000000004,2.3000000000000007,1.1,1.0,89.98,21.22,16.96,53.06
1429,1.4000000000000004,2.3000000000000007,1.1,1.1,90.31,21.29,16.96,53.06
1430,1.4000000000000004,2.3000000000000007,1.1,1.2000000000000002,90.63,21.37,16.96,53.06
1431,1.4000000000000004,2.3000000000000007,1.1,1.3000000000000003,90.95,21.4,16.96,53.06
1432,1.4000000000000004,2.3000000000000007,1.1,1.4000000000000004,91.11,21.4,16.96,53.06
1433,1.4000000000000004,2.3000000000000007,1.1,1.5000000000000004,91.68,21.4,16.96,53.06
1434,1.4000000000000004,2.3000000000000007,1.1,1.6000000000000005,92.0,21.4,16.96,53.06
1435,1.4000000000000004,2.3000000000000007,1.2000000000000002,1.0,90.15,21.79,16.96,53.06
1436,1.4000000000000004,2.3000000000000007,1.2000000000000002,1.1,90.47,21.86,16.96,53.06
1437,1.4000000000000004,2.3000000000000007,1.2000000000000002,1.2000000000000002,90.71,21.93,16.96,53.06
1438,1.4000000000000004,2.3000000000000007,1.2000000000000002,1.3000000000000003,91.03,21.97,16.96,53.06
1439,1.4000000000000004,2.3000000000000007,1.2000000000000002,1.4000000000000004,91.2,21.97,16.96,53.06
1440,1.4000000000000004,2.3000000000000007,1.2000000000000002,1.5000000000000004,91.76,21.97,16.96,53.06
1441,1.4000000000000004,2.3000000000000007,1.2000000000000002,1.6000000000000005,92.08,21.97,16.96,53.06
1442,1.4000000000000004,2.3000000000000007,1.3000000000000003,1.0,90.23,22.29,16.96,53.06
1443,1.4000000000000004,2.3000000000000007,1.3000000000000003,1.1,90.55,22.36,16.96,53.06
1444,1.4000000000000004,2.3000000000000007,1.3000000000000003,1.2000000000000002,90.71,22.39,16.96,53.06
1445,1.4000000000000004,2.3000000000000007,1.3000000000000003,1.3000000000000003,91.03,22.43,16.96,53.06
1446,1.4000000000000004,2.3000000000000007,1.3000000000000003,1.4000000000000004,91.2,22.43,16.96,53.06
1447,1.4000000000000004,2.3000000000000007,1.3000000000000003,1.5000000000000004,91.76,22.43,16.96,53.06
1448,1.4000000000000004,2.3000000000000007,1.3000000000000003,1.6000000000000005,92.08,22.43,16.96,53.06
1449,1.4000000000000004,2.3000000000000007,1.4000000000000004,1.0,90.31,22.82,16.96,53.06
1450,1.4000000000000004,2.3000000000000007,1.4000000000000004,1.1,90.63,22.89,16.96,53.06
1451,1.4000000000000004,2.3000000000000007,1.4000000000000004,1.2000000000000002,90.79,22.92,16.96,53.06
1452,1.4000000000000004,2.3000000000000007,1.4000000000000004,1.3000000000000003,91.11,22.96,16.96,53.06
1453,1.4000000000000004,2.3000000000000007,1.4000000000000004,1.4000000000000004,91.28,22.96,16.96,53.06
1454,1.4000000000000004,2.3000000000000007,1.4000000000000004,1.5000000000000004,91.84,22.96,16.96,53.06
1455,1.4000000000000004,2.3000000000000007,1.4000000000000004,1.6000000000000005,92.16,22.96,16.96,53.06
1456,1.4000000000000004,2.3000000000000007,1.5000000000000004,1.0,90.71,23.13,16.96,53.06
1457,1.4000000000000004,2.3000000000000007,1.5000000000000004,1.1,90.95,23.2,16.96,53.06
1458,1.4000000000000004,2.3000000000000007,1.5000000000000004,1.2000000000000002,91.11,23.24,16.96,53.06
1459,1.4000000000000004,2.3000000000000007,1.5000000000000004,1.3000000000000003,91.44,23.28,16.96,53.06
1460,1.4000000000000004,2.3000000000000007,1.5000000000000004,1.4000000000000004,91.6,23.28,16.96,53.06
1461,1.4000000000000004,2.3000000000000007,1.5000000000000004,1.5000000000000004,92.08,23.28,16.96,53.06
1462,1.4000000000000004,2.3000000000000007,1.5000000000000004,1.6000000000000005,92.41,23.28,16.96,53.06
1463,1.4000000000000004,2.3000000000000007,1.6000000000000005,1.0,90.87,23.95,16.96,53.06
1464,1.4000000000000004,2.3000000000000007,1.6000000000000005,1.1,91.11,24.02,16.96,53.06
1465,1.4000000000000004,2.3000000000000007,1.6000000000000005,1.2000000000000002,91.28,24.05,16.96,53.06
1466,1.4000000000000004,2.3000000000000007,1.6000000000000005,1.3000000000000003,91.6,24.09,16.96,53.06
1467,1.4000000000000004,2.3000000000000007,1.6000000000000005,1.4000000000000004,91.76,24.09,16.96,53.06
1468,1.4000000000000004,2.3000000000000007,1.6000000000000005,1.5000000000000004,92.25,24.09,16.96,53.06
1469,1.4000000000000004,2.3000000000000007,1.6000000000000005,1.6000000000000005,92.57,24.09,16.96,53.06
1470,1.5000000000000004,1.8,1.0,1.0,84.41,21.08,16.96,53.06
1471,1.5000000000000004,1.8,1.0,1.1,84.81,21.15,16.96,53.06
1472,1.5000000000000004,1.8,1.0,1.2000000000000002,85.22,21.22,16.96,53.06
1473,1.5000000000000004,1.8,1.0,1.3000000000000003,85.54,21.29,16.96,53.06
1474,1.5000000000000004,1.8,1.0,1.4000000000000004,85.7,21.29,16.96,53.06
1475,1.5000000000000004,1.8,1.0,1.5000000000000004,86.27,21.29,16.96,53.06
1476,1.5000000000000004,1.8,1.0,1.6000000000000005,86.67,21.33,16.96,53.06
1477,1.5000000000000004,1.8,1.1,1.0,84.81,21.68,16.96,53.06
1478,1.5000000000000004,1.8,1.1,1.1,85.14,21.75,16.96,53.06
1479,1.5000000000000004,1.8,1.1,1.2000000000000002,85.46,21.83,16.96,53.06
1480,1.5000000000000004,1.8,1.1,1.3000000000000003,85.78,21.86,16.96,53.06
